year,rank,title,worldwide_gross_usd,boxofficemojo_release_group_url,annual_ranking_source_url,imdb_id,wikidata_url,wikidata_label,wikidata_instance_of,wikidata_genres,wikidata_countries,wikidata_production_companies,wikidata_original_languages,wikidata_qid,wikidata_join_property,wikidata_query_service_url,wikidata_retrieved,wikidata_license
2025,10,Superman,618723803,https://www.boxofficemojo.com/releasegroup/gr746934789/,https://www.boxofficemojo.com/year/world/2025/?sort=rank&sortDir=asc,tt5950044,http://www.wikidata.org/entity/Q116547790,Superman,film,fantasy film | action film | adventure film | science fiction film | superhero film,United States,DC Studios,English,Q116547790,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2025,11,Mission: Impossible - The Final Reckoning,598767057,https://www.boxofficemojo.com/releasegroup/gr1885491717/,https://www.boxofficemojo.com/year/world/2025/?sort=rank&sortDir=asc,tt9603208,http://www.wikidata.org/entity/Q61876374,Mission: Impossible – The Final Reckoning,film,action film | spy film,United States | United Kingdom,Paramount Pictures,English,Q61876374,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2025,12,Wicked: For Good,540807971,https://www.boxofficemojo.com/releasegroup/gr1233736197/,https://www.boxofficemojo.com/year/world/2025/?sort=rank&sortDir=asc,tt19847976,http://www.wikidata.org/entity/Q114817050,Wicked: For Good,film,fantasy film | musical film,United States,Marc Platt Productions,English,Q114817050,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2025,13,The Fantastic Four: First Steps,521858728,https://www.boxofficemojo.com/releasegroup/gr2727170565/,https://www.boxofficemojo.com/year/world/2025/?sort=rank&sortDir=asc,tt10676052,http://www.wikidata.org/entity/Q105105219,The Fantastic Four: First Steps,film,action film | adventure film | science fiction film,United States,Marvel Studios,English,Q105105219,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2025,14,Detective Chinatown 1900,500282092,https://www.boxofficemojo.com/releasegroup/gr258298629/,https://www.boxofficemojo.com/year/world/2025/?sort=rank&sortDir=asc,tt34463310,http://www.wikidata.org/entity/Q131522509,Detective Chinatown 1900,film,comedy film | action film | mystery fiction,People's Republic of China,China Film Group Corporation | Wanda Media | Tianjin Maoyan Weiying Culture Media,English | Navajo | Putonghua,Q131522509,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2025,15,The Conjuring: Last Rites,499256445,https://www.boxofficemojo.com/releasegroup/gr3044233989/,https://www.boxofficemojo.com/year/world/2025/?sort=rank&sortDir=asc,tt22898462,http://www.wikidata.org/entity/Q114802043,The Conjuring: Last Rites,film,horror film | supernatural horror film,United States,New Line Cinema | The Safran Company | Atomic Monster,English,Q114802043,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2025,16,Dead to Rights,422789550,https://www.boxofficemojo.com/releasegroup/gr3229373189/,https://www.boxofficemojo.com/year/world/2025/?sort=rank&sortDir=asc,tt36598036,http://www.wikidata.org/entity/Q135110330,Dead To Rights,film,,People's Republic of China,"China Film Group Co.,Ltd.",Standard Chinese,Q135110330,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2025,17,Captain America: Brave New World,415101577,https://www.boxofficemojo.com/releasegroup/gr2894942725/,https://www.boxofficemojo.com/year/world/2025/?sort=rank&sortDir=asc,tt14513804,http://www.wikidata.org/entity/Q112322116,Captain America: Brave New World,film,action film | adventure film | science fiction film | superhero film,United States,Marvel Studios,English,Q112322116,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2025,18,The Housemaid,400530884,https://www.boxofficemojo.com/releasegroup/gr3966128901/,https://www.boxofficemojo.com/year/world/2025/?sort=rank&sortDir=asc,tt27543632,http://www.wikidata.org/entity/Q131630491,The Housemaid,film,thriller film,United States,,English,Q131630491,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2025,19,Thunderbolts*,382436917,https://www.boxofficemojo.com/releasegroup/gr2911719941/,https://www.boxofficemojo.com/year/world/2025/?sort=rank&sortDir=asc,tt20969586,http://www.wikidata.org/entity/Q112322474,Thunderbolts*,film,action film | adventure film | science fiction film | crime film | superhero film,United States,Marvel Studios,English,Q112322474,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2025,20,Sinners,370289632,https://www.boxofficemojo.com/releasegroup/gr3429585669/,https://www.boxofficemojo.com/year/world/2025/?sort=rank&sortDir=asc,tt31193180,http://www.wikidata.org/entity/Q125473145,Sinners,film,drama film | fantasy film | horror film | vampire film | thriller film,United States,Proximity Media,English,Q125473145,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
