year,annual_rank,title,worldwide_gross_usd,share_of_annual_top20_gross,is_animated,film_type,imdb_id,imdb_primary_title,imdb_original_title,imdb_genres,animation_classification_rule,classification_review_note,animation_classification_source_url,boxofficemojo_release_group_url,annual_ranking_source_url,wikidata_qid,wikidata_url,production_companies,countries,data_retrieved
2018,18,The Grinch,512715682,0.03128531930225046,yes,Animated,tt2709692,The Grinch,The Grinch,"Animation,Comedy,Family",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr1661227525/,https://www.boxofficemojo.com/year/world/2018/?sort=rank&sortDir=asc,Q15632949,http://www.wikidata.org/entity/Q15632949,Universal Pictures | Illumination,United States,2026-07-23
2018,19,Bumblebee,467989645,0.028556188133078874,no,Non-animated,tt4701182,Bumblebee,Bumblebee,"Action,Adventure,Sci-Fi",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr2098156037/,https://www.boxofficemojo.com/year/world/2018/?sort=rank&sortDir=asc,Q34220038,http://www.wikidata.org/entity/Q34220038,Paramount Pictures | DreamWorks | Hasbro | di Bonaventura Pictures | Tencent Pictures | Allspark Pictures,United States,2026-07-23
2018,20,Dying to Survive,451176639,0.027530277907183633,no,Non-animated,tt7362036,Dying to Survive,Wo bu shi yao shen,"Comedy,Drama",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr3524612613/,https://www.boxofficemojo.com/year/world/2018/?sort=rank&sortDir=asc,Q55376631,http://www.wikidata.org/entity/Q55376631,"film production company | production company | Dying to Survive | Beijing, China",People's Republic of China,2026-07-23
2019,1,Avengers: Endgame,2799439100,0.15009736006162652,no,Non-animated,tt4154796,Avengers: Endgame,Avengers: Endgame,"Action,Adventure,Sci-Fi",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr3511898629/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,Q23781155,http://www.wikidata.org/entity/Q23781155,Marvel Studios | Walt Disney Studios Motion Pictures,United States,2026-07-23
2019,2,The Lion King,1656943394,0.08884023560682264,yes,Animated,tt6105098,The Lion King,The Lion King,"Adventure,Animation,Drama",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr403788293/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,Q27044293,http://www.wikidata.org/entity/Q27044293,Walt Disney Pictures | Moving Picture Company | Fairview Entertainment,United States,2026-07-23
2019,3,Frozen II,1450026933,0.07774600799908703,yes,Animated,tt4520988,Frozen II,Frozen II,"Adventure,Animation,Comedy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr1030181381/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,Q24733929,http://www.wikidata.org/entity/Q24733929,Walt Disney Pictures | Q1047410,United States,2026-07-23
2019,4,Spider-Man: Far from Home,1131927996,0.06069051617498925,no,Non-animated,tt6320628,Spider-Man: Far from Home,Spider-Man: Far from Home,"Action,Adventure,Comedy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr1825526277/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,Q27985819,http://www.wikidata.org/entity/Q27985819,Columbia Pictures | Marvel Studios | Sony Pictures,United States,2026-07-23
2019,5,Captain Marvel,1128274794,0.060494642660194144,no,Non-animated,tt4154664,Captain Marvel,Captain Marvel,"Action,Adventure,Sci-Fi",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr3085718021/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,Q23781129,http://www.wikidata.org/entity/Q23781129,Marvel Studios,United States,2026-07-23
2019,6,Joker,1078751311,0.05783934501169133,no,Non-animated,tt7286456,Joker,Joker,Drama,IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr4123480581/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,Q42759035,http://www.wikidata.org/entity/Q42759035,Warner Bros. Entertainment | Village Roadshow Pictures | DC Entertainment | DC Studios | Q65557474,United States,2026-07-23
2019,7,Star Wars: Episode IX - The Rise of Skywalker,1074144248,0.057592328388276444,no,Non-animated,tt2527338,Star Wars: Episode IX - The Rise of Skywalker,Star Wars: Episode IX - The Rise of Skywalker,"Action,Adventure,Fantasy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr2303480325/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,Q20977110,http://www.wikidata.org/entity/Q20977110,Lucasfilm | Bad Robot Productions | Walt Disney Studios Motion Pictures,United States,2026-07-23
2019,8,Toy Story 4,1073394593,0.05755213418063785,yes,Animated,tt1979376,Toy Story 4,Toy Story 4,"Adventure,Animation,Comedy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr2366394885/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,Q18517638,http://www.wikidata.org/entity/Q18517638,Pixar,United States,2026-07-23
2019,9,Aladdin,1050693953,0.05633499531317352,no,Non-animated,tt6139732,Aladdin,Aladdin,"Adventure,Comedy,Family",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr2669236741/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,Q27188178,http://www.wikidata.org/entity/Q27188178,Walt Disney Pictures | Lin Pictures,United States,2026-07-23
2019,10,Jumanji: The Next Level,801693929,0.042984375805972364,no,Non-animated,tt7975244,Jumanji: The Next Level,Jumanji: The Next Level,"Action,Adventure,Comedy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr2719109637/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,Q60501923,http://www.wikidata.org/entity/Q60501923,Columbia Pictures | Seven Bucks Productions,United States,2026-07-23
2019,11,Fast & Furious Presents: Hobbs & Shaw,760732926,0.04078817213939631,no,Non-animated,tt6806448,Fast & Furious Presents: Hobbs & Shaw,Fast & Furious Presents: Hobbs & Shaw,"Action,Adventure,Thriller",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr423973381/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,Q56559254,http://www.wikidata.org/entity/Q56559254,Universal Pictures | Original Film | Seven Bucks Productions,United States,2026-07-23
2019,12,Ne Zha,725920658,0.0389216448323519,yes,Animated,tt10627720,Ne Zha,Nezha: Mo tong jiang shi,"Action,Adventure,Animation",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr3953807877/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,Q65972529,http://www.wikidata.org/entity/Q65972529,,People's Republic of China,2026-07-23
2019,13,The Wandering Earth,699856699,0.03752417508969721,no,Non-animated,tt7605074,The Wandering Earth,Liú Làng Dì Qiú,"Action,Adventure,Sci-Fi",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr2718781957/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,Q57966215,http://www.wikidata.org/entity/Q57966215,China Film Group Corporation,People's Republic of China,2026-07-23
2019,14,How to Train Your Dragon: The Hidden World,521799505,0.027977293087734428,yes,Animated,tt2386490,How to Train Your Dragon: The Hidden World,How to Train Your Dragon: The Hidden World,"Action,Adventure,Animation",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr2553172485/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,Q22970530,http://www.wikidata.org/entity/Q22970530,DreamWorks Animation,United States,2026-07-23
2019,15,Maleficent: Mistress of Evil,491730089,0.026365062994858027,no,Non-animated,tt4777008,Maleficent: Mistress of Evil,Maleficent: Mistress of Evil,"Adventure,Drama,Family",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr2536985093/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,Q54437950,http://www.wikidata.org/entity/Q54437950,Walt Disney Pictures | Roth Films,United States,2026-07-23
2019,16,It: Chapter Two,473093228,0.02536581152482766,no,Non-animated,tt7349950,It: Chapter Two,It: Chapter Two,"Drama,Fantasy,Horror",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr3159511557/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,Q42726338,http://www.wikidata.org/entity/Q42726338,New Line Cinema | Warner Bros. Entertainment | Vertigo Entertainment,United States,2026-07-23
2019,17,"My People, My Country",450064993,0.024131108015693008,no,Non-animated,tt10147382,"My People, My Country",Wo he wo de zu guo,"Drama,History",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr902124037/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,Q65053995,http://www.wikidata.org/entity/Q65053995,Polybona Films | Huayi Brothers | Beijing Enlight Pictures | Huaxia Film Distribution | Damai Entertainment | Tencent Pictures | Wanda Media | Tianjin Maoyan Weiying Culture Media | Emperor Film Production,People's Republic of China,2026-07-23
2019,18,Pokémon: Detective Pikachu,433305346,0.02323250701727702,no,Non-animated,tt5884052,Pokémon: Detective Pikachu,Pokémon: Detective Pikachu,"Adventure,Comedy,Family",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr3275444741/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,Q47492499,http://www.wikidata.org/entity/Q47492499,Legendary Pictures | The Pokémon Company,Japan | United States,2026-07-23
2019,19,The Secret Life of Pets 2,431164459,0.023117719206072175,yes,Animated,tt5113040,The Secret Life of Pets 2,The Secret Life of Pets 2,"Adventure,Animation,Comedy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr2298958341/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,Q28561715,http://www.wikidata.org/entity/Q28561715,Universal Pictures | Illumination,United States,2026-07-23
2019,20,The Captain,417863545,0.022404564889621167,no,Non-animated,tt10218664,The Captain,Zhong guo ji zhang,"Action,Adventure,Drama",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr107893253/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,Q69082264,http://www.wikidata.org/entity/Q69082264,Polybona Films | Wanda Media,People's Republic of China,2026-07-23
2020,1,Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,472162520,0.09723975801456843,yes,Animated,tt11032374,Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,Gekijô-ban Kimetsu no Yaiba Mugen Ressha-hen,"Action,Adventure,Animation",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr2409976325/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,Q96376192,http://www.wikidata.org/entity/Q96376192,Ufotable,Japan,2026-07-23
2020,2,The Eight Hundred,461421559,0.09502770516360534,no,Non-animated,tt7294150,The Eight Hundred,Ba bai,"Action,Drama,History",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr832590341/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,Q64854696,http://www.wikidata.org/entity/Q64854696,Huayi Brothers | Damai Entertainment | Tencent Pictures | Beijing Enlight Media,People's Republic of China,2026-07-23
2020,3,Bad Boys for Life,426505244,0.08783684634372178,no,Non-animated,tt1502397,Bad Boys for Life,Bad Boys for Life,"Action,Comedy,Crime",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr3944174085/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,Q29021224,http://www.wikidata.org/entity/Q29021224,Columbia Pictures | Overbrook Entertainment | Q17305144,United States | Mexico,2026-07-23
2020,4,"My People, My Homeland",422390820,0.08698949913342366,no,Non-animated,tt12363162,"My People, My Homeland",Wo he wo de jia xiang,Drama,IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr1571181061/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,Q97300316,http://www.wikidata.org/entity/Q97300316,,People's Republic of China,2026-07-23
2020,5,Tenet,365304105,0.07523274564852903,no,Non-animated,tt6723592,Tenet,Tenet,"Action,Sci-Fi,Thriller",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr418796037/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,Q63985561,http://www.wikidata.org/entity/Q63985561,Warner Bros. Entertainment | Syncopy Inc. | Q65557474,United States | United Kingdom,2026-07-23
2020,6,Sonic the Hedgehog,319715683,0.06584401415085311,no,Non-animated,tt3794354,Sonic the Hedgehog,Sonic the Hedgehog,"Action,Adventure,Comedy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr2707509765/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,Q29906232,http://www.wikidata.org/entity/Q29906232,Sega | Paramount Pictures | Original Film | Blur Studio | Marza Animation Planet | Story Kitchen,Japan | United States,2026-07-23
2020,7,Dolittle,251410631,0.05177689436410572,no,Non-animated,tt6673612,Dolittle,Dolittle,"Adventure,Comedy,Family",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr888885765/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,Q38689704,http://www.wikidata.org/entity/Q38689704,Universal Pictures | Team Downey,United States,2026-07-23
2020,8,Jiang Ziya,240646355,0.04956003989322983,yes,Animated,tt11177804,Jiang Ziya,Jiang Ziya,"Action,Adventure,Animation",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr3786166789/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,Q76780267,http://www.wikidata.org/entity/Q76780267,,People's Republic of China,2026-07-23
2020,9,A Little Red Flower,216000000,0.044484233376140866,no,Non-animated,tt12497408,A Little Red Flower,Song ni yi duo xiao hong hua,"Drama,Family",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr2243580421/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,Q104532857,http://www.wikidata.org/entity/Q104532857,China Film Group Corporation,People's Republic of China,2026-07-23
2020,10,The Croods: A New Age,215905815,0.04446483639687915,yes,Animated,tt2850386,The Croods: A New Age,The Croods: A New Age,"Adventure,Animation,Comedy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr3240120837/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,Q24832743,http://www.wikidata.org/entity/Q24832743,DreamWorks Animation,United States,2026-07-23
2020,11,Birds of Prey and the Fantabulous Emancipation of One Harley Quinn,205358461,0.04229265604115335,no,Non-animated,tt7713068,Birds of Prey and the Fantabulous Emancipation of One Harley Quinn,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),"Action,Comedy,Crime",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr1265914373/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,Q57177410,http://www.wikidata.org/entity/Q57177410,DC Studios | LuckyChap Entertainment,United States,2026-07-23
2020,12,Chak dan juen ga 2,198921659,0.0409670254746533,no,Non-animated,tt9597838,Chak dan juen ga 2,Chak dan juen ga 2,"Action,Crime,Thriller",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr2797228549/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,Q62597210,http://www.wikidata.org/entity/Q62597210,,Hong Kong,2026-07-23
2020,13,Wonder Woman 1984,169601036,0.03492857438082995,no,Non-animated,tt7126948,Wonder Woman 1984,Wonder Woman 1984,"Action,Adventure,Fantasy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr1373065733/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,Q33408623,http://www.wikidata.org/entity/Q33408623,DC Entertainment | DC Studios,United States,2026-07-23
2020,14,The Sacrifice,161047608,0.03316703416176505,no,Non-animated,tt13000980,The Sacrifice,Jin Gang Chuan,"Action,Drama,War",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr2107986437/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,Q102967304,http://www.wikidata.org/entity/Q102967304,,People's Republic of China,2026-07-23
2020,15,The Invisible Man,144492724,0.029757629886899586,no,Non-animated,tt1051906,The Invisible Man,The Invisible Man,"Drama,Horror,Mystery",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr3538178565/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,Q64004122,http://www.wikidata.org/entity/Q64004122,Blumhouse Productions,United States | Australia,2026-07-23
2020,16,Onward,141914643,0.029226685642146834,yes,Animated,tt7146812,Onward,Onward,"Adventure,Animation,Comedy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr883905029/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,Q59690895,http://www.wikidata.org/entity/Q59690895,Pixar | Walt Disney Pictures,United States,2026-07-23
2020,17,Warm Hug,129240236,0.02661644823986816,no,Non-animated,tt13529418,Warm Hug,Wen nuan de bao bao,Comedy,IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr2595901957/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,Q97193421,http://www.wikidata.org/entity/Q97193421,,People's Republic of China,2026-07-23
2020,18,Soul,121903885,0.02510555958239925,yes,Animated,tt2948372,Soul,Soul,"Adventure,Animation,Comedy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr2955039237/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,Q64744044,http://www.wikidata.org/entity/Q64744044,Pixar | Walt Disney Pictures,United States,2026-07-23
2020,19,The Call of the Wild,111166669,0.02289427799742687,no,Non-animated,tt7504726,The Call of the Wild,The Call of the Wild,"Adventure,Drama,Family",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr725766661/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,Q57982258,http://www.wikidata.org/entity/Q57982258,20th Century Studios | 3 Arts Entertainment,United States,2026-07-23
2020,20,Caught in Time,80543319,0.016587536107800744,no,Non-animated,tt9877138,Caught in Time,Chu bao,"Action,Crime,Drama",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr967070213/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,Q105470889,http://www.wikidata.org/entity/Q105470889,,Hong Kong,2026-07-23
2021,1,Spider-Man: No Way Home,1910982770,0.18041174316133723,no,Non-animated,tt10872600,Spider-Man: No Way Home,Spider-Man: No Way Home,"Action,Adventure,Fantasy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr3957150213/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,Q68934496,http://www.wikidata.org/entity/Q68934496,Columbia Pictures | Marvel Studios | Pascal Pictures,United States,2026-07-23
2021,2,The Battle at Lake Changjin,902548476,0.08520764624307332,no,Non-animated,tt13462900,The Battle at Lake Changjin,Changjin hu,"Action,Drama,History",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr3283177989/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,Q107273994,http://www.wikidata.org/entity/Q107273994,"China Film Group Corporation | Polybona Films | Shanghai Film Group | August First Film Studio | China Film Group Co.,Ltd. | Huaxia Film Distribution | Damai Entertainment",People's Republic of China,2026-07-23
2021,3,"Hi, Mom",822009764,0.0776041609307024,no,Non-animated,tt13364790,"Hi, Mom","Ni hao, Li Huanying","Comedy,Drama,Fantasy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr565793285/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,Q105221616,http://www.wikidata.org/entity/Q105221616,New Classics Media | Tianjin Maoyan Weiying Culture Media,People's Republic of China,2026-07-23
2021,4,No Time to Die,774153007,0.07308610818425165,no,Non-animated,tt2382320,No Time to Die,No Time to Die,"Action,Adventure,Thriller",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr1812943365/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,Q21534241,http://www.wikidata.org/entity/Q21534241,Eon Productions,United States | United Kingdom,2026-07-23
2021,5,F9: The Fast Saga,726229501,0.06856175380932299,no,Non-animated,tt5433138,F9: The Fast Saga,F9,"Action,Crime,Thriller",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr1590448645/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,Q29466808,http://www.wikidata.org/entity/Q29466808,Universal Pictures | Original Film,United States,2026-07-23
2021,6,Detective Chinatown 3,686257563,0.06478808974215984,no,Non-animated,tt10370822,Detective Chinatown 3,Tang ren jie tan an 3,"Action,Adventure,Comedy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr2745979397/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,Q85877683,http://www.wikidata.org/entity/Q85877683,Wanda Media,People's Republic of China,2026-07-23
2021,7,Venom: Let There Be Carnage,506813864,0.04784719888530073,no,Non-animated,tt7097896,Venom: Let There Be Carnage,Venom: Let There Be Carnage,"Action,Adventure,Crime",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr2560774661/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,Q60498064,http://www.wikidata.org/entity/Q60498064,Columbia Pictures | Marvel Entertainment | Tencent Pictures,United States,2026-07-23
2021,8,Godzilla vs. Kong,470116094,0.04438264192551515,no,Non-animated,tt5034838,Godzilla vs. Kong,Godzilla vs. Kong,"Action,Sci-Fi,Thriller",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr3306770949/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,Q56307503,http://www.wikidata.org/entity/Q56307503,Warner Bros. Entertainment | Legendary Pictures,United States,2026-07-23
2021,9,Shang-Chi and the Legend of the Ten Rings,432243292,0.040807152740322664,no,Non-animated,tt9376612,Shang-Chi and the Legend of the Ten Rings,Shang-Chi and the Legend of the Ten Rings,"Action,Adventure,Fantasy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr1414156805/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,Q65768589,http://www.wikidata.org/entity/Q65768589,Marvel Studios,United States,2026-07-23
2021,10,Sing 2,408702234,0.03858469245637037,yes,Animated,tt6467266,Sing 2,Sing 2,"Adventure,Animation,Comedy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr3571732997/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,Q30933418,http://www.wikidata.org/entity/Q30933418,Illumination,United States,2026-07-23
2021,11,Dune: Part One,402127830,0.037964017218211694,no,Non-animated,tt1160419,Dune: Part One,Dune: Part One,"Action,Adventure,Drama",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr3833549317/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,Q60834962,http://www.wikidata.org/entity/Q60834962,Legendary Pictures,Canada | Norway | Hungary | United States | Jordan | United Arab Emirates,2026-07-23
2021,12,Eternals,402064899,0.03795807603884204,no,Non-animated,tt9032400,Eternals,Eternals,"Action,Adventure,Fantasy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr1431196165/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,Q23894629,http://www.wikidata.org/entity/Q23894629,Marvel Studios | Walt Disney Studios Motion Pictures,United States,2026-07-23
2021,13,Black Widow,379751655,0.03585153101456417,no,Non-animated,tt3480822,Black Widow,Black Widow,"Action,Adventure,Sci-Fi",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr321081861/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,Q23894626,http://www.wikidata.org/entity/Q23894626,Marvel Studios,United States,2026-07-23
2021,14,Free Guy,331526598,0.03129870786303735,no,Non-animated,tt6264654,Free Guy,Free Guy,"Action,Adventure,Comedy",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr642011653/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,Q38685497,http://www.wikidata.org/entity/Q38685497,20th Century Studios | 21 Laps Entertainment | TSG Entertainment | Berlanti Productions,United States,2026-07-23
2021,15,A Quiet Place Part II,297372261,0.028074270902420612,no,Non-animated,tt8332922,A Quiet Place Part II,A Quiet Place Part II,"Drama,Horror,Sci-Fi",IMDb genres contains Animation,,https://datasets.imdbws.com/title.basics.tsv.gz,https://www.boxofficemojo.com/releasegroup/gr3159642629/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,Q53911403,http://www.wikidata.org/entity/Q53911403,Paramount Pictures | Platinum Dunes | Sunday Night Productions,United States,2026-07-23
